sample	reference	predicted_accuracy	null_model_p0	null_model_p0_stdev	damage_model_p	damage_model_p_stdev	damage_model_pmin	damage_model_pmin_stdev	damage_model_pmax	damage_model_pmax_stdev	pvalue	qvalue	RMSE	nb_reads_aligned	coverage	reflen	CtoT-0	CtoT-1	CtoT-2	CtoT-3	CtoT-4	CtoT-5	CtoT-6	CtoT-7	CtoT-8	CtoT-9	CtoT-10	CtoT-11	CtoT-12	CtoT-13	CtoT-14	CtoT-15	CtoT-16	CtoT-17	CtoT-18	CtoT-19
BGG_KOSDC	NODE_112249_length_3580_cov_5.8	0.196	0.004	0.003	0.799	3.022	0.004	0.003	0.004	0.013	0.994	1.000	0.012	139	5.339	3580	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_134742_length_3259_cov_5.1	0.178	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	104	4.470	3259	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_145679_length_3133_cov_9.9	0.233	0.010	0.005	0.730	1.997	0.011	0.006	0.011	0.024	0.984	1.000	0.022	202	8.823	3133	0.000	0.000	0.000	0.070	0.027	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.067	0.000
BGG_KOSDC	NODE_146184_length_3128_cov_24.1	0.369	0.021	0.004	0.217	1.233	0.019	0.009	0.025	0.016	0.759	1.000	0.018	497	22.526	3128	0.013	0.018	0.066	0.027	0.000	0.016	0.013	0.029	0.014	0.016	0.000	0.032	0.043	0.000	0.012	0.015	0.026	0.015	0.000	0.057
BGG_KOSDC	NODE_121847_length_3430_cov_8.1	0.200	0.002	0.002	0.243	1.418	0.003	0.004	0.003	0.008	1.000	1.000	0.009	178	7.271	3430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_158210_length_3004_cov_9.4	0.267	0.016	0.004	0.990	3.382	0.015	0.004	0.021	0.019	0.957	1.000	0.017	177	8.190	3004	0.021	0.000	0.024	0.024	0.049	0.000	0.000	0.000	0.000	0.054	0.000	0.031	0.000	0.000	0.021	0.000	0.032	0.026	0.000	0.031
BGG_KOSDC	NODE_154119_length_3044_cov_6.0	0.181	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	120	5.481	3044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_125532_length_3379_cov_6.8	0.223	0.009	0.004	0.334	0.775	0.011	0.005	0.011	0.015	1.000	1.000	0.016	169	6.437	3379	0.000	0.000	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.040	0.036	0.000	0.038	0.034	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_105275_length_3700_cov_5.6	0.264	0.010	0.004	0.000	0.004	0.023	0.019	0.023	0.008	1.000	1.000	0.022	135	5.185	3700	0.000	0.000	0.037	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	0.000	0.000	0.043	0.000	0.000	0.043
BGG_KOSDC	NODE_107575_length_3658_cov_8.2	0.272	0.012	0.006	0.050	0.440	0.000	0.057	0.022	0.017	0.139	0.323	0.024	194	7.499	3658	0.000	0.000	0.071	0.000	0.000	0.077	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_134455_length_3262_cov_13.3	0.337	0.023	0.006	0.374	1.400	0.021	0.008	0.032	0.025	0.749	1.000	0.025	287	11.908	3262	0.022	0.056	0.000	0.023	0.054	0.032	0.000	0.000	0.023	0.000	0.000	0.000	0.000	0.027	0.000	0.022	0.026	0.053	0.094	0.025
BGG_KOSDC	NODE_136255_length_3241_cov_5.6	0.249	0.011	0.005	0.106	0.376	0.020	0.025	0.020	0.017	1.000	1.000	0.024	122	5.104	3241	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.042	0.067	0.053	0.000	0.000	0.000	0.000	0.059	0.000	0.000
BGG_KOSDC	NODE_94061_length_3919_cov_7.1	0.214	0.006	0.003	0.863	2.052	0.007	0.003	0.007	0.014	1.000	1.000	0.013	188	6.583	3919	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.031	0.000	0.000	0.037	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_136266_length_3240_cov_5.6	0.301	0.027	0.010	0.321	0.673	0.033	0.015	0.033	0.041	0.835	1.000	0.044	126	5.018	3240	0.000	0.000	0.000	0.000	0.000	0.056	0.125	0.000	0.091	0.000	0.000	0.000	0.083	0.000	0.077	0.000	0.111	0.000	0.000	0.000
BGG_KOSDC	NODE_104174_length_3719_cov_9.6	0.216	0.004	0.003	0.657	2.702	0.005	0.004	0.005	0.014	1.000	1.000	0.013	228	8.863	3719	0.000	0.000	0.000	0.000	0.031	0.054	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_109407_length_3627_cov_9.8	0.245	0.006	0.003	0.053	0.417	0.013	0.031	0.013	0.010	1.000	1.000	0.016	226	8.956	3627	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.026
BGG_KOSDC	NODE_141612_length_3178_cov_10.9	0.242	0.011	0.005	0.842	1.827	0.012	0.005	0.012	0.021	0.976	1.000	0.020	234	9.853	3178	0.000	0.000	0.045	0.000	0.000	0.033	0.000	0.048	0.000	0.000	0.000	0.000	0.029	0.000	0.000	0.000	0.062	0.000	0.000	0.000
BGG_KOSDC	NODE_142620_length_3166_cov_5.6	0.226	0.013	0.008	0.762	2.515	0.014	0.009	0.014	0.037	0.961	1.000	0.034	118	5.049	3166	0.000	0.000	0.000	0.077	0.136	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_91845_length_3968_cov_9.3	0.384	0.019	0.008	0.990	1.357	0.017	0.009	0.045	0.037	0.707	0.991	0.034	253	8.465	3968	0.045	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.048	0.042	0.143	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_78039_length_4317_cov_8.8	0.298	0.014	0.004	0.679	1.071	0.013	0.004	0.026	0.016	0.694	0.977	0.015	264	8.093	4317	0.024	0.031	0.000	0.000	0.000	0.026	0.000	0.031	0.000	0.030	0.000	0.000	0.028	0.000	0.000	0.030	0.030	0.042	0.000	0.000
BGG_KOSDC	NODE_77628_length_4329_cov_24.7	0.387	0.018	0.002	0.990	1.072	0.017	0.003	0.027	0.011	0.687	0.972	0.010	753	21.885	4329	0.028	0.000	0.008	0.025	0.026	0.016	0.028	0.038	0.008	0.016	0.020	0.033	0.016	0.017	0.025	0.008	0.000	0.008	0.017	0.016
BGG_KOSDC	NODE_157467_length_3011_cov_6.6	0.308	0.014	0.006	0.990	1.250	0.013	0.006	0.034	0.026	0.679	0.970	0.024	124	5.855	3011	0.034	0.000	0.045	0.000	0.000	0.000	0.062	0.000	0.000	0.000	0.067	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_115340_length_3530_cov_9.0	0.300	0.011	0.004	0.990	1.113	0.010	0.004	0.028	0.019	0.682	0.970	0.018	205	8.237	3530	0.028	0.000	0.000	0.000	0.040	0.031	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.061	0.000	0.000	0.034
BGG_KOSDC	NODE_147637_length_3112_cov_7.3	0.328	0.014	0.007	0.990	1.419	0.013	0.008	0.037	0.033	0.666	0.957	0.030	152	6.746	3112	0.037	0.000	0.000	0.043	0.000	0.036	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_78924_length_4290_cov_5.6	0.298	0.010	0.004	0.990	0.949	0.009	0.005	0.030	0.019	0.626	0.904	0.018	164	5.196	4290	0.030	0.000	0.000	0.000	0.000	0.000	0.042	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.048	0.045	0.000	0.000	0.000
BGG_KOSDC	NODE_85131_length_4127_cov_10.8	0.231	0.006	0.003	0.474	1.175	0.007	0.003	0.007	0.011	1.000	1.000	0.011	304	9.961	4127	0.000	0.000	0.000	0.000	0.019	0.022	0.000	0.021	0.000	0.000	0.038	0.000	0.000	0.000	0.000	0.000	0.020	0.000	0.000	0.000
BGG_KOSDC	NODE_132146_length_3291_cov_14.5	0.316	0.022	0.004	0.131	0.575	0.025	0.014	0.025	0.013	1.000	1.000	0.017	335	13.462	3291	0.000	0.038	0.022	0.019	0.022	0.020	0.000	0.019	0.000	0.050	0.000	0.026	0.034	0.022	0.061	0.026	0.023	0.024	0.026	0.000
BGG_KOSDC	NODE_126721_length_3362_cov_8.7	0.216	0.006	0.004	0.324	1.316	0.007	0.006	0.007	0.017	1.000	1.000	0.018	195	7.983	3362	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.048	0.069	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_157784_length_3008_cov_10.9	0.405	0.042	0.007	0.388	0.378	0.049	0.009	0.049	0.030	1.000	1.000	0.033	228	10.172	3008	0.000	0.000	0.083	0.000	0.000	0.095	0.038	0.061	0.056	0.067	0.000	0.029	0.043	0.030	0.062	0.053	0.030	0.023	0.069	0.103
BGG_KOSDC	NODE_110985_length_3601_cov_11.0	0.225	0.006	0.003	0.604	1.926	0.007	0.004	0.007	0.015	0.969	1.000	0.014	250	9.434	3601	0.000	0.000	0.000	0.000	0.037	0.043	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.000
BGG_KOSDC	NODE_91275_length_3982_cov_6.1	0.216	0.002	0.002	0.000	0.036	0.009	0.010	0.009	0.004	1.000	1.000	0.012	160	5.492	3982	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_132277_length_3290_cov_53.8	0.521	0.021	0.003	0.990	1.860	0.022	0.003	0.022	0.012	0.994	1.000	0.011	1148	47.284	3290	0.015	0.033	0.018	0.024	0.014	0.025	0.012	0.018	0.018	0.025	0.021	0.062	0.013	0.022	0.018	0.020	0.008	0.026	0.025	0.013
BGG_KOSDC	NODE_98000_length_3837_cov_7.8	0.244	0.014	0.004	0.603	1.005	0.015	0.005	0.015	0.018	0.946	1.000	0.018	190	6.933	3837	0.000	0.000	0.000	0.053	0.031	0.000	0.000	0.033	0.000	0.000	0.000	0.000	0.037	0.000	0.031	0.000	0.029	0.032	0.031	0.000
BGG_KOSDC	NODE_114659_length_3541_cov_7.4	0.189	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	166	6.770	3541	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_116283_length_3515_cov_7.3	0.208	0.005	0.003	0.898	2.475	0.006	0.003	0.006	0.014	0.977	1.000	0.013	187	6.597	3515	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.037	0.040	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_86552_length_4092_cov_10.1	0.225	0.002	0.002	0.036	0.451	0.006	0.018	0.006	0.005	1.000	1.000	0.008	269	9.412	4092	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.024	0.000	0.000	0.000	0.020	0.000	0.000	0.000
BGG_KOSDC	NODE_136243_length_3241_cov_7.3	0.204	0.004	0.002	0.907	2.478	0.005	0.003	0.005	0.011	0.976	1.000	0.011	162	6.904	3241	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.032	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.028	0.000	0.000
BGG_KOSDC	NODE_115884_length_3521_cov_5.7	0.271	0.022	0.007	0.168	1.135	0.025	0.019	0.025	0.024	1.000	1.000	0.029	137	5.137	3521	0.000	0.071	0.000	0.000	0.000	0.000	0.067	0.000	0.000	0.050	0.045	0.000	0.077	0.000	0.042	0.043	0.000	0.050	0.000	0.000
BGG_KOSDC	NODE_121426_length_3436_cov_29.3	0.437	0.031	0.004	0.000	0.889	0.023	0.086	0.034	0.012	0.904	1.000	0.018	698	25.648	3436	0.009	0.041	0.042	0.058	0.032	0.019	0.037	0.034	0.011	0.028	0.029	0.033	0.010	0.056	0.078	0.034	0.010	0.044	0.011	0.010
BGG_KOSDC	NODE_120947_length_3443_cov_5.3	0.290	0.007	0.005	0.000	0.000	0.030	0.023	0.030	0.011	1.000	1.000	0.032	120	5.006	3443	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.091
BGG_KOSDC	NODE_141013_length_3184_cov_24.5	0.296	0.008	0.002	0.990	9.005	0.008	0.002	0.009	0.009	0.986	1.000	0.009	528	22.186	3184	0.009	0.000	0.025	0.012	0.000	0.010	0.000	0.000	0.011	0.011	0.000	0.011	0.015	0.027	0.000	0.000	0.022	0.000	0.012	0.000
BGG_KOSDC	NODE_147987_length_3109_cov_9.0	0.296	0.018	0.006	0.990	2.423	0.017	0.006	0.028	0.026	0.896	1.000	0.024	189	8.084	3109	0.029	0.000	0.000	0.034	0.000	0.029	0.038	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.043	0.000	0.056	0.043	0.083
BGG_KOSDC	NODE_141807_length_3176_cov_8.4	0.256	0.016	0.006	0.408	0.924	0.019	0.008	0.019	0.027	1.000	1.000	0.027	177	7.454	3176	0.000	0.000	0.000	0.000	0.038	0.000	0.043	0.043	0.100	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.045
BGG_KOSDC	NODE_77997_length_4318_cov_9.8	0.206	0.001	0.001	0.510	3.023	0.001	0.002	0.001	0.006	1.000	1.000	0.005	273	8.716	4318	0.000	0.000	0.000	0.000	0.000	0.000	0.025	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_135194_length_3253_cov_13.2	0.309	0.022	0.005	0.228	0.460	0.026	0.009	0.026	0.018	1.000	1.000	0.020	295	11.565	3253	0.020	0.000	0.024	0.000	0.023	0.000	0.027	0.028	0.025	0.057	0.057	0.047	0.000	0.000	0.000	0.027	0.061	0.025	0.000	0.025
BGG_KOSDC	NODE_125390_length_3381_cov_13.5	0.253	0.010	0.003	0.451	0.784	0.011	0.004	0.011	0.013	1.000	1.000	0.013	328	12.504	3381	0.000	0.000	0.000	0.020	0.000	0.030	0.023	0.000	0.000	0.041	0.000	0.018	0.024	0.020	0.022	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_121787_length_3431_cov_4.4	0.178	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	102	4.211	3431	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_92518_length_3953_cov_4.7	0.211	0.008	0.006	0.484	2.075	0.009	0.007	0.009	0.025	1.000	1.000	0.024	129	4.497	3953	0.000	0.000	0.000	0.000	0.000	0.000	0.100	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_80560_length_4245_cov_8.8	0.369	0.025	0.008	0.628	1.668	0.024	0.009	0.042	0.035	0.778	1.000	0.032	265	8.028	4245	0.037	0.056	0.000	0.000	0.038	0.053	0.000	0.040	0.000	0.034	0.000	0.136	0.034	0.042	0.034	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_127310_length_3354_cov_7.2	0.332	0.020	0.006	0.990	1.500	0.019	0.007	0.038	0.028	0.789	1.000	0.026	169	6.433	3354	0.038	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.067	0.036	0.040	0.000	0.000	0.000	0.080	0.043	0.000	0.043	0.000	0.000
BGG_KOSDC	NODE_147349_length_3115_cov_15.9	0.270	0.012	0.004	0.676	1.282	0.014	0.005	0.014	0.019	1.000	1.000	0.018	358	13.943	3115	0.000	0.000	0.000	0.067	0.019	0.000	0.028	0.000	0.000	0.000	0.021	0.047	0.023	0.000	0.000	0.000	0.000	0.000	0.021	0.023
BGG_KOSDC	NODE_144989_length_3140_cov_18.7	0.324	0.021	0.005	0.555	4.562	0.020	0.006	0.024	0.022	0.955	1.000	0.021	407	15.882	3140	0.016	0.047	0.020	0.000	0.000	0.000	0.020	0.019	0.000	0.036	0.067	0.000	0.042	0.065	0.018	0.030	0.000	0.000	0.018	0.016
BGG_KOSDC	NODE_120805_length_3445_cov_6.4	0.361	0.017	0.008	0.990	1.348	0.015	0.009	0.045	0.039	0.619	0.899	0.036	141	5.680	3445	0.045	0.000	0.000	0.056	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.133	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_154594_length_3040_cov_7.3	0.195	0.003	0.003	0.852	4.441	0.003	0.003	0.003	0.014	1.000	1.000	0.013	144	6.732	3040	0.000	0.000	0.000	0.059	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_127284_length_3354_cov_11.2	0.269	0.016	0.005	0.218	3.629	0.016	0.010	0.018	0.018	0.752	1.000	0.020	271	10.412	3354	0.000	0.029	0.026	0.054	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.024	0.028	0.061	0.000	0.000	0.029	0.000	0.047	0.000
BGG_KOSDC	NODE_105635_length_3693_cov_5.9	0.227	0.012	0.005	0.663	1.568	0.013	0.006	0.013	0.023	1.000	1.000	0.021	143	5.249	3693	0.000	0.000	0.032	0.000	0.000	0.000	0.056	0.038	0.000	0.048	0.062	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_93653_length_3927_cov_8.6	0.268	0.019	0.004	0.990	1.033	0.020	0.005	0.020	0.020	1.000	1.000	0.019	233	7.689	3927	0.000	0.045	0.024	0.000	0.026	0.028	0.000	0.000	0.026	0.000	0.000	0.038	0.000	0.026	0.030	0.036	0.000	0.056	0.000	0.049
BGG_KOSDC	NODE_139393_length_3203_cov_21.4	0.269	0.004	0.002	0.000	0.000	0.006	0.010	0.006	0.004	1.000	1.000	0.009	459	19.528	3203	0.000	0.015	0.000	0.000	0.000	0.000	0.000	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.031	0.000	0.000
BGG_KOSDC	NODE_90034_length_4011_cov_5.2	0.184	0.000	0.000	0.990	0.434	0.000	0.000	0.000	0.000	1.000	1.000	0.000	133	4.882	4011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_154813_length_3038_cov_6.7	0.225	0.012	0.006	0.863	2.057	0.013	0.006	0.013	0.026	1.000	1.000	0.024	144	5.821	3038	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.071	0.059	0.000	0.000
BGG_KOSDC	NODE_142296_length_3170_cov_7.5	0.418	0.014	0.005	0.000	0.000	0.056	0.020	0.056	0.009	1.000	1.000	0.048	168	6.733	3170	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.032	0.040	0.000	0.045	0.069	0.043
BGG_KOSDC	NODE_145308_length_3137_cov_8.5	0.268	0.020	0.010	0.000	0.000	0.014	0.044	0.022	0.020	0.608	0.887	0.042	170	7.541	3137	0.000	0.062	0.000	0.034	0.000	0.000	0.000	0.000	0.083	0.000	0.000	0.167	0.000	0.000	0.000	0.000	0.000	0.000	0.056	0.000
BGG_KOSDC	NODE_130653_length_3311_cov_7.6	0.284	0.014	0.005	0.990	1.825	0.013	0.005	0.026	0.022	0.832	1.000	0.020	189	7.175	3311	0.026	0.000	0.042	0.000	0.000	0.040	0.000	0.032	0.000	0.000	0.000	0.033	0.030	0.000	0.000	0.000	0.000	0.071	0.000	0.000
BGG_KOSDC	NODE_83809_length_4161_cov_10.4	0.268	0.005	0.002	0.990	0.803	0.005	0.002	0.017	0.010	0.578	0.854	0.009	301	9.655	4161	0.017	0.000	0.000	0.000	0.000	0.022	0.000	0.000	0.000	0.000	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.022	0.024	0.000
BGG_KOSDC	NODE_139356_length_3203_cov_6.7	0.245	0.013	0.005	0.000	0.681	0.000	0.106	0.018	0.015	0.274	0.501	0.022	144	5.894	3203	0.000	0.053	0.000	0.000	0.056	0.000	0.000	0.000	0.000	0.000	0.056	0.000	0.043	0.053	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_132950_length_3281_cov_10.3	0.367	0.012	0.004	0.990	0.536	0.010	0.004	0.042	0.017	0.270	0.498	0.016	226	9.105	3281	0.043	0.000	0.021	0.000	0.000	0.056	0.027	0.000	0.000	0.000	0.000	0.000	0.030	0.000	0.000	0.000	0.031	0.024	0.000	0.000
BGG_KOSDC	NODE_136484_length_3238_cov_6.6	0.213	0.002	0.002	0.182	0.350	0.000	0.005	0.009	0.007	0.271	0.498	0.009	139	5.906	3238	0.000	0.000	0.042	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_78602_length_4300_cov_12.5	0.379	0.015	0.004	0.990	0.604	0.013	0.004	0.040	0.016	0.267	0.498	0.014	359	10.919	4300	0.040	0.000	0.014	0.000	0.032	0.021	0.020	0.015	0.000	0.000	0.038	0.044	0.000	0.000	0.019	0.019	0.000	0.000	0.033	0.000
BGG_KOSDC	NODE_79715_length_4268_cov_8.0	0.402	0.013	0.004	0.990	0.497	0.011	0.004	0.050	0.019	0.264	0.498	0.017	231	7.051	4268	0.050	0.000	0.000	0.030	0.000	0.036	0.000	0.061	0.026	0.000	0.000	0.032	0.027	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_78667_length_4298_cov_36.1	0.489	0.016	0.003	0.990	0.670	0.015	0.003	0.033	0.011	0.265	0.498	0.010	1022	32.817	4298	0.033	0.009	0.032	0.039	0.014	0.019	0.012	0.006	0.025	0.007	0.006	0.013	0.006	0.026	0.027	0.007	0.024	0.014	0.000	0.000
BGG_KOSDC	NODE_149949_length_3087_cov_9.5	0.217	0.001	0.001	0.182	0.350	0.000	0.004	0.007	0.005	0.256	0.486	0.006	187	8.552	3087	0.000	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_108285_length_3647_cov_16.1	0.414	0.017	0.004	0.713	0.480	0.014	0.004	0.044	0.016	0.249	0.482	0.014	399	14.387	3647	0.045	0.019	0.032	0.000	0.000	0.018	0.043	0.000	0.014	0.000	0.041	0.026	0.017	0.014	0.000	0.000	0.034	0.000	0.000	0.028
BGG_KOSDC	NODE_123905_length_3401_cov_17.9	0.337	0.010	0.002	0.457	0.330	0.008	0.003	0.026	0.009	0.252	0.482	0.009	401	16.067	3401	0.025	0.021	0.014	0.016	0.000	0.014	0.000	0.000	0.000	0.000	0.017	0.000	0.029	0.000	0.000	0.016	0.016	0.015	0.015	0.000
BGG_KOSDC	NODE_87487_length_4070_cov_6.6	0.243	0.012	0.005	0.000	0.713	0.000	0.099	0.016	0.014	0.249	0.482	0.021	179	5.657	4070	0.000	0.000	0.067	0.000	0.000	0.000	0.043	0.000	0.000	0.034	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.034	0.000	0.000
BGG_KOSDC	NODE_105933_length_3687_cov_21.6	0.331	0.005	0.002	0.990	0.546	0.004	0.002	0.019	0.008	0.251	0.482	0.007	519	19.969	3687	0.019	0.000	0.024	0.000	0.000	0.022	0.013	0.000	0.000	0.000	0.011	0.000	0.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_95975_length_3879_cov_7.9	0.230	0.006	0.003	0.050	0.517	0.000	0.034	0.011	0.010	0.239	0.471	0.015	204	7.067	3879	0.000	0.000	0.042	0.000	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.048	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_102626_length_3748_cov_15.0	0.449	0.019	0.004	0.728	0.419	0.016	0.004	0.052	0.016	0.226	0.449	0.015	385	13.418	3748	0.052	0.029	0.020	0.000	0.018	0.018	0.020	0.057	0.034	0.036	0.026	0.018	0.000	0.025	0.000	0.000	0.000	0.000	0.018	0.000
BGG_KOSDC	NODE_112840_length_3570_cov_6.7	0.318	0.005	0.005	0.293	0.271	0.000	0.007	0.035	0.019	0.222	0.445	0.019	148	5.913	3570	0.000	0.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_84183_length_4151_cov_5.4	0.442	0.019	0.007	0.518	0.487	0.015	0.008	0.061	0.030	0.209	0.422	0.028	151	5.070	4151	0.045	0.091	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.067	0.000	0.059	0.062	0.000	0.000	0.000	0.000	0.000	0.062	0.000
BGG_KOSDC	NODE_144680_length_3143_cov_14.6	0.411	0.014	0.004	0.990	0.466	0.012	0.004	0.046	0.015	0.209	0.422	0.014	298	13.140	3143	0.046	0.000	0.023	0.042	0.022	0.000	0.017	0.021	0.000	0.026	0.000	0.043	0.023	0.000	0.000	0.018	0.000	0.000	0.000	0.000
BGG_KOSDC	NODE_117443_length_3496_cov_6.4	0.436	0.013	0.005	0.990	0.396	0.011	0.005	0.060	0.019	0.204	0.417	0.018	150	5.840	3496	0.061	0.000	0.042	0.000	0.048	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.033	0.042	0.000	0.000	0.000
BGG_KOSDC	NODE_111469_length_3593_cov_7.0	0.225	0.010	0.005	0.231	4.438	0.009	0.009	0.011	0.018	0.604	0.887	0.020	178	6.403	3593	0.000	0.000	0.067	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.050	0.000	0.000	0.000	0.030	0.000	0.000	0.045	0.000	0.000
