sample	contig	NCBItaxID	NCBIrank	NCBItaxName	nFrags	retainedFrags	taxassignedFrags	fractionAgreement	lineage
BGG_ROSDA	NODE_3646_length_24756_cov_272.0	15282	genus	Hyphomicrobium A	80	74	11	0.51	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_Hyphomicrobium A
BGG_ROSDA	NODE_5506_length_18893_cov_11.0	2	superkingdom	Bacteria	13	13	12	0.91	d_Bacteria
BGG_ROSDA	NODE_8216_length_14484_cov_18.6	183	order	Rhizobiales	9	9	8	0.88	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales
BGG_ROSDA	NODE_38889_length_5199_cov_13.6	71031	species	Sorangium cellulosum B	4	4	3	0.75	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_Sorangium;s_Sorangium cellulosum B
BGG_ROSDA	NODE_51217_length_4352_cov_13.8	2	superkingdom	Bacteria	1	1	1	1.0	d_Bacteria
BGG_ROSDA	NODE_62848_length_3816_cov_20.1	27	genus	Mycobacterium	4	4	4	1.0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_ROSDA	NODE_81290_length_3242_cov_8.6	2	superkingdom	Bacteria	4	4	4	1.0	d_Bacteria
BGG_LOSDA	NODE_234_length_105508_cov_71.1	44766	genus	PALSA-1355	99	92	45	0.54	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_PALSA-1355;g_PALSA-1355
BGG_LOSDA	NODE_1020_length_50525_cov_40.9	2	superkingdom	Bacteria	54	52	47	0.89	d_Bacteria
BGG_LOSDA	NODE_2714_length_28292_cov_14.3	13148	family	Lacipirellulaceae	25	23	12	0.57	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae
BGG_LOSDA	NODE_4649_length_20156_cov_22.6	53288	species	JACPZD01 sp016195665	18	18	13	0.69	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_SURF-13;f_SURF-13;g_JACPZD01;s_JACPZD01 sp016195665
BGG_LOSDA	NODE_7247_length_15303_cov_33.3	21071	family	2-12-FULL-66-21	9	7	4	0.57	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_2-12-FULL-66-21
BGG_LOSDA	NODE_11319_length_11527_cov_19.2	3	phylum	Proteobacteria	15	13	7	0.59	d_Bacteria;p_Proteobacteria
BGG_KOSDC	NODE_5703_length_16880_cov_13.5	39910	species	AC-14 sp005888325	26	26	16	0.66	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_AC-14;g_AC-14;s_AC-14 sp005888325
BGG_KOSDC	NODE_7305_length_14889_cov_8.8	49059	species	Pseudoxanthomonas A yeongjuensis	18	17	12	0.75	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Xanthomonadales;f_Xanthomonadaceae;g_Pseudoxanthomonas A;s_Pseudoxanthomonas A yeongjuensis
BGG_KOSDC	NODE_10006_length_12620_cov_29.2	13859	family	Polyangiaceae	11	10	6	0.81	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae
BGG_KOSDC	NODE_12534_length_11209_cov_11.5	2	superkingdom	Bacteria	11	8	7	0.88	d_Bacteria
BGG_KOSDC	NODE_15577_length_9989_cov_16.0	2	superkingdom	Bacteria	9	8	8	1.0	d_Bacteria
BGG_KOSDC	NODE_18311_length_9194_cov_8.7	47572	species	Puia sp018267545	2	2	1	0.5	d_Bacteria;p_Bacteroidota;c_Bacteroidia;o_Chitinophagales;f_Chitinophagaceae;g_Puia;s_Puia sp018267545
BGG_KOSDC	NODE_21538_length_8445_cov_12.5	24	class	Actinomycetia	11	9	7	0.75	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_KOSDC	NODE_25389_length_7741_cov_12.7	24	class	Actinomycetia	11	11	7	0.77	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_KOSDC	NODE_27904_length_7369_cov_10.7	35845	genus	JACDDX01	7	5	3	0.6	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01
BGG_KOSDC	NODE_32959_length_6750_cov_22.9	16794	species	Devosia sp004005995	4	4	2	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia sp004005995
BGG_POSDC	NODE_23176_length_9294_cov_10.0	1373	family	Xanthobacteraceae	12	12	8	0.74	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_POSDC	NODE_26723_length_8615_cov_113.0	23	phylum	Actinobacteriota	6	6	3	0.5	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_31351_length_7916_cov_9.1	52702	genus	FEN-1219	9	9	5	0.62	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_UBA6522;f_UBA6522;g_FEN-1219
BGG_POSDC	NODE_35978_length_7357_cov_17.3	2	superkingdom	Bacteria	5	4	4	1.0	d_Bacteria
BGG_POSDC	NODE_39395_length_7004_cov_10.0	2	superkingdom	Bacteria	9	6	6	1.0	d_Bacteria
BGG_POSDC	NODE_45059_length_6523_cov_18.4	1373	family	Xanthobacteraceae	6	6	4	0.74	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae
BGG_POSDC	NODE_49961_length_6161_cov_10.7	50965	species	JACDDX01 sp013813435	8	8	7	1.0	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_POSDC	NODE_54665_length_5867_cov_40.9	183	order	Rhizobiales	6	6	4	0.61	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales
BGG_POSDC	NODE_59631_length_5590_cov_31.5	21071	family	2-12-FULL-66-21	7	7	5	0.83	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_2-12-FULL-66-21
BGG_POSDC	NODE_64942_length_5332_cov_7.9	2	superkingdom	Bacteria	2	2	2	1.0	d_Bacteria
BGG_BOSW	NODE_23745_length_5115_cov_6.1	370	genus	Streptomyces	5	5	3	0.52	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Streptomycetales;f_Streptomycetaceae;g_Streptomyces
BGG_BOSW	NODE_32721_length_4016_cov_12.8	184	family	Rhizobiaceae	9	9	6	0.67	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhizobiaceae
BGG_BOSW	NODE_42442_length_3284_cov_21.9	26116	species	Devosia psychrophila	5	5	4	0.75	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia;s_Devosia psychrophila
BGG_POSDC	NODE_165_length_73530_cov_17.1	1072	class	Acidimicrobiia	65	58	38	0.67	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia
BGG_POSDC	NODE_935_length_39263_cov_143.0	949	class	Thermoleophilia	26	22	11	0.5	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia
BGG_POSDC	NODE_1715_length_30723_cov_28.4	6912	order	Vicinamibacterales	23	19	11	0.64	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales
BGG_POSDC	NODE_2671_length_25881_cov_19.0	24	class	Actinomycetia	23	22	16	0.8	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_POSDC	NODE_3939_length_21817_cov_21.9	23	phylum	Actinobacteriota	15	14	9	0.62	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_5580_length_18551_cov_20.5	119	order	Actinomycetales	21	16	9	0.57	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales
BGG_POSDC	NODE_6918_length_16896_cov_15.1	35499	genus	JAAYBF01	25	25	11	0.52	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Thermoleophilaceae;g_JAAYBF01
BGG_ROSDA	NODE_63916_length_3777_cov_32.1	74867	species	DTJY01 sp011337985	4	4	2	0.5	d_Bacteria;p_Armatimonadota;c_UBA5829;o_DTJY01;f_DTJY01;g_DTJY01;s_DTJY01 sp011337985
BGG_ROSDA	NODE_82610_length_3210_cov_11.5	14366	species	Bin94 sp009844885	3	2	1	0.5	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Longimicrobiales;f_UBA6960;g_Bin94;s_Bin94 sp009844885
BGG_LOSDA	NODE_265_length_98614_cov_18.1	8970	genus	2-02-FULL-66-22	98	94	64	0.68	d_Bacteria;p_Methylomirabilota;c_Methylomirabilia;o_Methylomirabilales;f_2-02-FULL-66-22;g_2-02-FULL-66-22
BGG_LOSDA	NODE_1071_length_49341_cov_36.4	2	superkingdom	Bacteria	39	36	33	0.89	d_Bacteria
BGG_LOSDA	NODE_2840_length_27540_cov_30.4	23507	species	Palsa-1315 sp005239475	37	36	11	0.51	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315;s_Palsa-1315 sp005239475
BGG_LOSDA	NODE_4684_length_20076_cov_36.5	7106	order	Aminicenantales	23	23	16	0.78	d_Bacteria;p_Acidobacteriota;c_Aminicenantia;o_Aminicenantales
BGG_LOSDA	NODE_7260_length_15285_cov_33.6	23507	species	Palsa-1315 sp005239475	24	21	13	0.72	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315;s_Palsa-1315 sp005239475
BGG_LOSDA	NODE_11411_length_11468_cov_59.9	5915	family	SG8-39	22	20	10	0.58	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_SG8-39
BGG_LOSDA	NODE_15545_length_9408_cov_30.8	2	superkingdom	Bacteria	11	11	8	0.8	d_Bacteria
BGG_LOSDA	NODE_20812_length_7822_cov_11.3	2	superkingdom	Bacteria	3	3	3	1.0	d_Bacteria
BGG_MOSDA	NODE_3206_length_24698_cov_13.7	6236	family	Gaiellaceae	17	16	9	0.56	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae
BGG_MOSDA	NODE_4688_length_20696_cov_14.9	50965	species	JACDDX01 sp013813435	27	25	19	0.82	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_MOSDA	NODE_6392_length_17810_cov_11.6	2704	order	Pirellulales	16	14	7	0.5	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales
BGG_MOSDA	NODE_7894_length_16040_cov_18.0	2	superkingdom	Bacteria	9	8	8	1.0	d_Bacteria
BGG_MOSDA	NODE_10290_length_14019_cov_17.4	27997	genus	Z2-YC6860	20	19	8	0.53	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Z2-YC6860
BGG_MOSDA	NODE_13150_length_12331_cov_64.8	2	superkingdom	Bacteria	12	10	7	0.67	d_Bacteria
BGG_MOSDA	NODE_16402_length_10939_cov_16.0	24	class	Actinomycetia	12	12	7	0.56	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_MOSDA	NODE_19523_length_9964_cov_59.2	47635	species	Methyloceanibacter sp016869535	17	17	12	0.63	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter;s_Methyloceanibacter sp016869535
BGG_MOSDA	NODE_23695_length_8979_cov_15.0	950	order	Solirubrobacterales	9	7	5	0.71	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_MOSDA	NODE_26614_length_8442_cov_27.0	158	family	Clostridiaceae	9	9	6	0.71	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae
BGG_POSDC	NODE_885_length_40060_cov_41.5	50965	species	JACDDX01 sp013813435	54	53	29	0.59	d_Bacteria;p_Gemmatimonadota;c_Gemmatimonadetes;o_Gemmatimonadales;f_GWC2-71-9;g_JACDDX01;s_JACDDX01 sp013813435
BGG_POSDC	NODE_1509_length_32363_cov_11.3	20866	family	JAAKFR01	34	33	15	0.6	d_Bacteria;p_Chlamydiota;c_Chlamydiia;o_Chlamydiales;f_JAAKFR01
BGG_POSDC	NODE_2442_length_26885_cov_15.2	2	superkingdom	Bacteria	17	14	13	1.0	d_Bacteria
BGG_POSDC	NODE_3792_length_22157_cov_72.2	2880	genus	Palsa-1315	34	34	31	0.99	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Palsa-1315
BGG_KOSDC	NODE_2357_length_26551_cov_147.1	34046	genus	JACCZX01	38	36	22	0.67	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae;g_JACCZX01
BGG_KOSDC	NODE_3203_length_22623_cov_11.5	39910	species	AC-14 sp005888325	23	23	14	0.65	d_Bacteria;p_Actinobacteriota;c_Acidimicrobiia;o_Acidimicrobiales;f_AC-14;g_AC-14;s_AC-14 sp005888325
BGG_KOSDC	NODE_4150_length_19971_cov_35.6	13859	family	Polyangiaceae	16	14	7	0.5	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae
BGG_KOSDC	NODE_5754_length_16815_cov_21.2	2929	family	CSP1-4	13	12	9	0.73	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_Limnocylindrales;f_CSP1-4
BGG_KOSDC	NODE_7427_length_14747_cov_16.5	6914	genus	12-FULL-67-14b	16	15	11	0.78	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria;o_Vicinamibacterales;f_UBA2999;g_12-FULL-67-14b
BGG_KOSDC	NODE_10152_length_12528_cov_14.2	6236	family	Gaiellaceae	11	11	8	0.73	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae
BGG_KOSDC	NODE_18953_length_9024_cov_10.8	79875	species	CADEER01 sp902826395	9	9	6	0.67	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_HRBIN30;f_CADEER01;g_CADEER01;s_CADEER01 sp902826395
BGG_KOSDC	NODE_22403_length_8276_cov_47.8	27	genus	Mycobacterium	11	10	7	0.67	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_KOSDC	NODE_25528_length_7719_cov_8.4	10	class	Bacilli	4	4	2	0.5	d_Bacteria;p_Firmicutes;c_Bacilli
BGG_KOSDC	NODE_28359_length_7304_cov_35.4	3499	genus	Methyloceanibacter	10	9	9	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Methyloligellaceae;g_Methyloceanibacter
BGG_KOSDC	NODE_33468_length_6696_cov_13.8	2	superkingdom	Bacteria	7	7	7	1.0	d_Bacteria
BGG_KOSDC	NODE_37678_length_6297_cov_14.4	33453	genus	Propylenella	7	7	6	0.83	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Afifellaceae;g_Propylenella
BGG_KOSDC	NODE_41768_length_5968_cov_163.7	3	phylum	Proteobacteria	7	6	3	0.59	d_Bacteria;p_Proteobacteria
BGG_KOSDC	NODE_46582_length_5639_cov_7.2	15179	family	Hyphomicrobiaceae	5	4	2	0.65	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
BGG_KOSDC	NODE_52930_length_5275_cov_5.8	72482	species	DP-20 sp011329495	2	1	1	1.0	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968;g_DP-20;s_DP-20 sp011329495
BGG_KOSDC	NODE_57140_length_5072_cov_24.0	57136	species	Gaiella sp013694685	5	5	5	1.0	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Gaiellales;f_Gaiellaceae;g_Gaiella;s_Gaiella sp013694685
BGG_MOSDA	NODE_1401_length_36391_cov_29.3	38989	species	CF-167 sp013816405	51	51	30	0.74	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_CF-167;s_CF-167 sp013816405
BGG_MOSDA	NODE_2261_length_29243_cov_11.8	54734	species	SXHT01 sp005773095	30	29	17	0.63	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_PALSA-1355;g_SXHT01;s_SXHT01 sp005773095
BGG_MOSDA	NODE_3163_length_24855_cov_21.6	15179	family	Hyphomicrobiaceae	34	32	20	0.71	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae
BGG_MOSDA	NODE_4656_length_20767_cov_25.8	13148	family	Lacipirellulaceae	23	22	12	0.77	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Lacipirellulaceae
BGG_MOSDA	NODE_6353_length_17864_cov_12.5	2	superkingdom	Bacteria	10	9	9	1.0	d_Bacteria
BGG_MOSDA	NODE_7859_length_16084_cov_23.8	16725	genus	Aestuariivirga	19	16	8	0.58	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Aestuariivirgaceae;g_Aestuariivirga
BGG_MOSDA	NODE_10162_length_14118_cov_7.5	164	class	Bacteroidia	18	18	18	1.0	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_MOSDA	NODE_13008_length_12408_cov_18.7	64	family	Burkholderiaceae	14	14	7	0.54	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales;f_Burkholderiaceae
BGG_MOSDA	NODE_16071_length_11066_cov_43.5	3489	genus	Clostridium AD	13	12	12	1.0	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium AD
BGG_MOSDA	NODE_19328_length_10023_cov_34.3	41776	genus	AWTP1-13	12	11	8	0.8	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Hyphomicrobiaceae;g_AWTP1-13
BGG_KOSDC	NODE_76343_length_4367_cov_17.0	8231	genus	Devosia	7	6	5	0.8	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Devosiaceae;g_Devosia
BGG_KOSDC	NODE_84390_length_4146_cov_21.2	80310	species	DP-20 sp005879255	5	5	2	0.64	d_Bacteria;p_Desulfobacterota B;c_Binatia;o_UBA9968;f_UBA9968;g_DP-20;s_DP-20 sp005879255
BGG_KOSDC	NODE_92696_length_3949_cov_11.2	4264	class	Vicinamibacteria	5	4	2	0.5	d_Bacteria;p_Acidobacteriota;c_Vicinamibacteria
BGG_KOSDC	NODE_78039_length_4317_cov_8.8	2	superkingdom	Bacteria	3	3	3	1.0	d_Bacteria
BGG_KOSDC	NODE_86765_length_4087_cov_6.5	23857	species	Udaeobacter sp003218785	2	2	1	0.5	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_UBA10450;g_Udaeobacter;s_Udaeobacter sp003218785
BGG_KOSDC	NODE_94061_length_3919_cov_7.1	23	phylum	Actinobacteriota	4	4	2	0.5	d_Bacteria;p_Actinobacteriota
BGG_KOSDC	NODE_104518_length_3713_cov_8.1	43140	species	VAZQ01 sp009377695	6	4	2	0.5	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_VAZQ01;s_VAZQ01 sp009377695
BGG_KOSDC	NODE_114362_length_3546_cov_13.2	46	order	Burkholderiales	4	4	3	0.75	d_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Burkholderiales
BGG_KOSDC	NODE_124427_length_3394_cov_7.1	47249	species	Novosphingobium sp004211435	4	4	2	0.66	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Sphingomonadales;f_Sphingomonadaceae;g_Novosphingobium;s_Novosphingobium sp004211435
BGG_KOSDC	NODE_132950_length_3281_cov_10.3	950	order	Solirubrobacterales	5	5	4	0.8	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales
BGG_POSDC	NODE_33132_length_7698_cov_13.9	2	superkingdom	Bacteria	8	8	7	0.86	d_Bacteria
BGG_POSDC	NODE_37838_length_7163_cov_12.1	35500	species	JAAYBF01 sp013812005	11	11	8	0.97	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Thermoleophilaceae;g_JAAYBF01;s_JAAYBF01 sp013812005
BGG_POSDC	NODE_41661_length_6803_cov_8.0	949	class	Thermoleophilia	6	6	3	0.5	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia
BGG_ROSDA	NODE_8473_length_14217_cov_13.5	2	superkingdom	Bacteria	7	7	7	1.0	d_Bacteria
BGG_ROSDA	NODE_12547_length_11009_cov_33.0	1455	order	Anaerolineales	8	6	4	0.67	d_Bacteria;p_Chloroflexota;c_Anaerolineae;o_Anaerolineales
BGG_ROSDA	NODE_16472_length_9174_cov_8.3	2	superkingdom	Bacteria	5	5	5	1.0	d_Bacteria
BGG_ROSDA	NODE_21093_length_7795_cov_15.3	30093	genus	Sorangium	7	7	4	0.5	d_Bacteria;p_Myxococcota;c_Polyangia;o_Polyangiales;f_Polyangiaceae;g_Sorangium
BGG_ROSDA	NODE_27221_length_6589_cov_19.8	27	genus	Mycobacterium	2	2	1	0.5	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_ROSDA	NODE_36002_length_5475_cov_13.8	18213	species	R-RK-3 sp002198715	4	4	3	0.75	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Rhodomicrobiaceae;g_R-RK-3;s_R-RK-3 sp002198715
BGG_ROSDA	NODE_46959_length_4608_cov_9.8	2	superkingdom	Bacteria	3	3	2	0.67	d_Bacteria
BGG_KOSDC	NODE_9230_length_13153_cov_7.6	1761	genus	Nitrospira A	18	17	11	0.9	d_Bacteria;p_Nitrospirota;c_Nitrospiria;o_Nitrospirales;f_Nitrospiraceae;g_Nitrospira A
BGG_KOSDC	NODE_11565_length_11693_cov_11.0	696	family	Micromonosporaceae	14	13	7	0.66	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Micromonosporaceae
BGG_KOSDC	NODE_14427_length_10382_cov_8.0	164	class	Bacteroidia	7	7	4	0.57	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_LOSDA	NODE_1500_length_40862_cov_24.8	48915	species	GWB2-37-7 sp001797185	48	47	38	0.85	d_Bacteria;p_Firmicutes A;c_Clostridia;o_Lutisporales;f_Lutisporaceae;g_GWB2-37-7;s_GWB2-37-7 sp001797185
BGG_LOSDA	NODE_3389_length_24686_cov_144.6	38989	species	CF-167 sp013816405	27	25	11	0.57	d_Bacteria;p_Chloroflexota;c_Limnocylindria;o_QHBO01;f_QHBO01;g_CF-167;s_CF-167 sp013816405
BGG_LOSDA	NODE_5634_length_17848_cov_24.2	6937	genus	CG2-30-66-27	20	20	18	0.94	d_Bacteria;p_Desulfobacterota E;c_MBNT15;o_MBNT15;f_MBNT15;g_CG2-30-66-27
BGG_LOSDA	NODE_9318_length_13040_cov_16.7	3513	family	Miltoncostaeaceae	17	16	9	0.74	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Miltoncostaeales;f_Miltoncostaeaceae
BGG_LOSDA	NODE_13428_length_10340_cov_13.8	2535	family	Smithellaceae	14	11	11	1.0	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_Smithellaceae
BGG_LOSDA	NODE_17595_length_8711_cov_25.1	37439	species	UBA5619 sp013824905	12	12	5	0.61	d_Bacteria;p_Desulfobacterota;c_Syntrophia;o_Syntrophales;f_UBA5619;g_UBA5619;s_UBA5619 sp013824905
BGG_LOSDA	NODE_22681_length_7385_cov_10.0	63741	species	JABDEC01 sp013287265	9	9	5	0.56	d_Bacteria;p_Dependentiae;c_Babeliae;o_Babeliales;f_JABDEC01;g_JABDEC01;s_JABDEC01 sp013287265
BGG_LOSDA	NODE_29416_length_6212_cov_70.9	2	superkingdom	Bacteria	2	2	2	1.0	d_Bacteria
BGG_LOSDA	NODE_41561_length_4935_cov_45.3	24	class	Actinomycetia	5	4	3	0.53	d_Bacteria;p_Actinobacteriota;c_Actinomycetia
BGG_LOSDA	NODE_54359_length_4114_cov_21.6	2	superkingdom	Bacteria	4	4	3	0.75	d_Bacteria
BGG_MOSDA	NODE_25613_length_8615_cov_14.5	86909	species	TA-21 sp014381105	12	11	7	0.75	d_Archaea;p_Thermoproteota;c_Nitrososphaeria;o_Nitrososphaerales;f_Nitrososphaeraceae;g_TA-21;s_TA-21 sp014381105
BGG_MOSDA	NODE_29546_length_7968_cov_15.0	27	genus	Mycobacterium	9	8	8	1.0	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Mycobacteriales;f_Mycobacteriaceae;g_Mycobacterium
BGG_MOSDA	NODE_33223_length_7471_cov_29.2	77	class	Alphaproteobacteria	7	7	7	1.0	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria
BGG_MOSDA	NODE_37827_length_6951_cov_18.9	37898	species	JACCXP01 sp013696905	10	9	5	0.7	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Thermoleophilaceae;g_JACCXP01;s_JACCXP01 sp013696905
BGG_MOSDA	NODE_41966_length_6548_cov_8.9	1374	genus	Bradyrhizobium	8	8	7	0.99	d_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Xanthobacteraceae;g_Bradyrhizobium
BGG_MOSDA	NODE_46628_length_6165_cov_16.4	37898	species	JACCXP01 sp013696905	7	5	2	0.64	d_Bacteria;p_Actinobacteriota;c_Thermoleophilia;o_Solirubrobacterales;f_Thermoleophilaceae;g_JACCXP01;s_JACCXP01 sp013696905
BGG_MOSDA	NODE_51761_length_5805_cov_15.4	79215	species	Palsa-1392 sp013695925	6	5	4	0.8	d_Bacteria;p_Verrucomicrobiota;c_Verrucomicrobiae;o_Chthoniobacterales;f_UBA10450;g_Palsa-1392;s_Palsa-1392 sp013695925
BGG_MOSDA	NODE_59472_length_5361_cov_6.9	164	class	Bacteroidia	4	3	3	1.0	d_Bacteria;p_Bacteroidota;c_Bacteroidia
BGG_MOSDA	NODE_65218_length_5086_cov_8.3	5820	family	Pirellulaceae	6	6	3	0.6	d_Bacteria;p_Planctomycetota;c_Planctomycetia;o_Pirellulales;f_Pirellulaceae
BGG_MOSDA	NODE_73874_length_4735_cov_9.8	0	no rank	unclassified	1	0	0	0.0	
BGG_POSDC	NODE_147256_length_3352_cov_8.2	23	phylum	Actinobacteriota	3	3	2	0.67	d_Bacteria;p_Actinobacteriota
BGG_POSDC	NODE_163711_length_3152_cov_14.8	32566	genus	Lacisediminihabitans	5	5	3	0.97	d_Bacteria;p_Actinobacteriota;c_Actinomycetia;o_Actinomycetales;f_Microbacteriaceae;g_Lacisediminihabitans
